keyword;correlation
liver disease;0.010295946480911568
diabetes;-0.009347782881382534
renal failure;0.23723775586257415
hypertension;-0.009447274496024838
disease;-0.11523918195597795
kidney;0.13416530197040286
cardiovascular disease;0.11273928016850306
cirrhosis;0.08947828119468908
nephritis;0.15077797075398275
cardiomyopathy;-0.09232760710594164
emphysema;-0.05110767825341487
cystic fibrosis;-0.1594819902815897
glaucoma;0.0862443518773471
sickle cell anemia;-0.13985147217621852
diabetes mellitus;-0.05095526962462869
coronary artery disease;0.08508609561575686
juvenile diabetes;-0.19459832424314752
congestive heart failure;0.06700206484246468
genetic disorder;-0.008199516672176839
anemia;0.03941033386240033
pancreatitis;0.027810193757895316
atherosclerosis;-0.01839745884097439
hypothyroidism;-0.11400257390042375
diabetic;0.11357737926855914
Kawasaki Disease;0.01850466755213363
rheumatic fever;0.02412309149021447
nephrotic syndrome;0.055347472648583806
valvular heart disease;0.18640150733519123
metabolic disorder;0.15400575631306002
liver;0.10694398259160681
arteriosclerosis;0.18214325492362707
gout;0.11572865320658966
autoimmune disease;0.019373572695131215
retinopathy;0.0019500509699024796
osteoporosis;-0.015562675471410192
kidney failure;0.12412835686555275
heart disease;-0.071426357977086
chronic renal failure;-0.08144783443483807
liver cancer;0.014807208253984282
polycystic kidney disease;0.09553258050058704
colon cancer;-0.06112086361458024
cancer;0.05669899575343617
lupus;0.13767057411862518
dementia;-0.05815302045827545
leukemia;-0.10299872204761207
hemolytic anemia;-0.06762032166853059
lung cancer;-0.16779756327404516
iron overload;0.19531775261466366
pancreatic cancer;-0.026677681287107482
acute myeloid leukemia;-0.06259437504780534
prostate cancer;-0.027031900147619813
epilepsy;-0.21935242690860715
macular degeneration;0.023306223378213958
pneumonia;-0.04810121131891584
scleroderma;-0.08484696942118009
lymphoblastic leukemia;0.0532087044265779
lymphoma;-0.03422744152714124
hemochromatosis;-0.08077954936723483
histiocytosis;-0.042618762398339886
multiple myeloma;-0.20758560174138685
nephrosis;-0.07019860798154187
celiac disease;-0.16345739173349588
amyloidosis;-0.22593215447602866
arthritis;0.006665009767465327
aplastic anemia;0.0686102753590652
degenerative;0.03334852285927325
hypertrophic cardiomyopathy;0.050265927969273407
renal insufficiency;0.31099477296084116
aortic stenosis;0.04427471005831602
asthma;-0.05560339123369107
multiple sclerosis;-0.09176423497358545
preeclampsia;-0.052130538401392396
rheumatoid arthritis;-0.008546015963941412
uremia;0.08082554656282202
prediabetes;0.0003925559323467954
vasculitis;-0.11921399493668121
sleep apnea;0.007598462234258879
chronic lymphocytic leukemia;-0.15966748226811942
lupus erythematosus;0.014380047255171521
systemic lupus erythematosus;-0.13130164633950817
familial hypercholesterolemia;-0.16713792259310847
ketoacidosis;-0.02170481509926113
cataracts;0.05919156494280794
myotonic muscular dystrophy;0.14391021667490025
hyperparathyroidism;0.015749843079521795
dialysis;0.13315108890682506
sepsis;0.04204544747706862
ulcerative colitis;-0.09934372781993384
pemphigus;0.08386721348439186
hyperkalemia;-0.0036901187000715394
inflammatory bowel disease;-0.03400907744586416
neurological disorder;0.053250975405148004
lymphocytic leukemia;-0.2076146491347446
hyponatremia;-0.03869700129765421
illness;-0.08098011158422776
muscular dystrophy;-0.13276297421541086
lichen planus;0.06557219022726592
leukodystrophy;-0.065491984130761
hydrocephalus;-0.017225281105035423
breast cancer;-0.05728120904399068
renal;0.04882000304631575
sugar diabetes;0.036559884132761275
mucoviscidosis;0.17583816355779622
pyelitis;0.17229713078432649
necrobiosis lipoidica;0.3231949415606248
uropathy;-0.016440983663376523
toxemia of pregnancy;0.039468434040396634
nephropathy;0.00919500188712861
diabetes insipidus;0.14641444261243478
Christmas Disease;0.1159176142058624
nephroptosis;0.4245815634893082
fatty liver;0.19431689619201167
anuresis;-0.06680120676404026
emia;0.007129821324716076
fibrosis;-0.11696698513899352
conversion disorder;0.08766991644558697
rachischisis;0.1580087915247954
nephrolith;-0.006043706329737354
renal corpuscle;-0.03501429784605822
renal cortex;-0.014030029695540902
tetralogy of fallot;-0.0431215480774478
chronic;-0.02213515196675199
coeliac disease;0.1064652866336347
pulmonary emphysema;0.238560578611699
gas gangrene;-0.17505390233523377
hyperthyroidism;-0.0253356874939176
kalemia;0.1604196951129009
cardiovascular;-0.012328718020646537
cat scratch disease;-0.0749413610198321
amyotrophic lateral sclerosis;0.07993123798651906
coronary thrombosis;-0.040121552885894
cor pulmonale;0.16195310362350374
high blood pressure;0.19061535880191427
gulf war syndrome;0.01390580794973219
respiratory disease;0.023276058754857845
Williams Syndrome;-0.20297321007045976
diagnose;-0.06452752038333028
albuminuria;0.04887265702688178
nephrite;0.0039479753295374185
Pkd;0.016741081643166695
oliguria;0.15879927683512554
gravel;-0.13584324830315705
nephrosclerosis;0.12425005319224312
polycystic;0.005734431482759724
chlorothiazide;-0.04759942803692496
leptospirosis;0.19793649424553186
stone;-0.02149399945409838
stoned;0.08199423618474468
stoning;0.011005653900361631
transplantation;-0.11983347186013443
urine;0.04413360520900803
French;-0.05114182961164571
polydipsia;0.14097895674846272
rheumatism;0.03919624941426816
ray;0.06873028019914958
azotemia;0.1739028944180536
haematuria;0.13258806242268312
anuria;0.09688783542614941
ballottement;0.06181589756314685
donor;-0.2054079784194215
erythropoietin;-0.04838097132840588
glomerulonephritis;-0.005380826053076604
hemodialysis;0.09235857533952345
hydronephrosis;0.09038015696672197
mannitol;-0.048991852739812526
nephrectomy;0.09722339207295021
nephrology;-0.11711545180979621
organ;0.023150967788830218
pyelonephritis;0.03502297911851442
spironolactone;0.01937566946827439
viscus;-0.1515224455244992
azathioprine;-0.05335044215936469
calyx;0.06265107672671279
capsule;0.11806327545796047
