keyword;correlation
liver disease;0.08984213918520449
diabetes;0.06062324390230945
renal failure;0.18442613160755572
hypertension;0.13722824951758283
disease;-0.061685501060554704
kidney;0.20116033840940087
cardiovascular disease;0.09206480896376627
cirrhosis;0.20727176501019828
nephritis;0.21947237258793365
cardiomyopathy;-0.039259457575812645
emphysema;0.03536873920536446
cystic fibrosis;-0.09732675353703074
glaucoma;0.10346666145498895
sickle cell anemia;0.08724915826806307
coronary artery disease;0.1528886619660984
juvenile diabetes;0.0586168194829243
congestive heart failure;0.11560826387612916
genetic disorder;0.0651179119758382
anemia;0.10052926305751665
pancreatitis;0.11753384122518977
atherosclerosis;0.11914558390245517
hypothyroidism;0.011128944760016921
diabetic;0.19843604944835877
Kawasaki Disease;0.10678051282499784
rheumatic fever;-0.0333552542721332
nephrotic syndrome;0.11508876029367023
valvular heart disease;-0.036237372528899955
metabolic disorder;-0.023618482579098907
liver;0.14567005703622446
arteriosclerosis;0.06797765388615046
gout;0.20216747855787523
autoimmune disease;-0.11193262009391475
retinopathy;0.09995627322405087
osteoporosis;0.06429558556980043
kidney failure;0.09934354702408421
heart disease;0.08496408051892562
chronic renal failure;0.03527742976845507
liver cancer;0.03019799459464483
polycystic kidney disease;0.18357096684021357
colon cancer;0.019253266643174186
cancer;0.06646467216010964
lupus;0.15974790559821841
dementia;0.01692095801932757
leukemia;0.014390931763491738
hemolytic anemia;0.04935812562466153
lung cancer;0.021194956699255876
iron overload;-0.16020087823794907
pancreatic cancer;-0.051797325796077244
acute myeloid leukemia;-0.03597422819042822
prostate cancer;0.05772689527143191
epilepsy;-0.13109436633229857
macular degeneration;0.039194429379706595
pneumonia;0.023349935826144436
scleroderma;-0.04606404987601789
lymphoblastic leukemia;0.030999497382802152
lymphoma;-0.06487605882864823
hemochromatosis;-0.06097503254716571
histiocytosis;-0.038562520156460056
multiple myeloma;-0.09336551972936913
nephrosis;0.008189285795195319
celiac disease;-0.1850050498804511
amyloidosis;-0.12454964528455204
arthritis;0.05129075552887352
aplastic anemia;0.14506727512917852
degenerative;0.06788084046195302
hypertrophic cardiomyopathy;0.08173314655640362
renal insufficiency;0.10442824091843206
aortic stenosis;0.08970217069202484
asthma;-0.001507492832817781
multiple sclerosis;0.012305011152496463
preeclampsia;-0.03666632613755874
rheumatoid arthritis;0.010789125114641506
uremia;0.15584559851310112
prediabetes;-0.03746897256494045
vasculitis;-0.006432620393420087
sleep apnea;0.033995507530541744
chronic lymphocytic leukemia;-0.03616097191770553
lupus erythematosus;0.061588750315436
systemic lupus erythematosus;0.058136604792037826
